ID,LowFault,LowWarning,HighWarning,HighFault
101,-450,0,0,450
102,-450,0,0,450
103,-450,0,0,450
104,-450,0,0,450
105,-450,0,0,450
106,-450,0,0,450
107,-450,0,0,450
108,-450,0,0,450
109,-450,0,0,450
110,-450,0,0,450
111,-450,0,0,450
112,-450,0,0,450
113,-450,0,0,450
114,-450,0,0,450
115,-450,0,0,450
116,-450,0,0,450
117,-450,0,0,450
118,-450,0,0,450
119,-450,0,0,450
120,-450,0,0,450
121,-450,0,0,450
122,-450,0,0,450
123,-450,0,0,450
124,-450,0,0,450
125,-450,0,0,450
126,-450,0,0,450
127,-450,0,0,450
128,-450,0,0,450
129,-450,0,0,450
130,-450,0,0,450
131,-450,0,0,450
132,-450,0,0,450
133,-450,0,0,450
134,-450,0,0,450
135,-450,0,0,450
136,-450,0,0,450
137,-450,0,0,450
138,-450,0,0,450
139,-450,0,0,450
140,-450,0,0,450
141,-450,0,0,450
142,-450,0,0,450
143,-450,0,0,450
207,-450,0,0,450
208,-450,0,0,450
209,-450,0,0,450
210,-450,0,0,450
211,-450,0,0,450
212,-450,0,0,450
214,-450,0,0,450
215,-450,0,0,450
216,-450,0,0,450
217,-450,0,0,450
218,-450,0,0,450
219,-450,0,0,450
220,-450,0,0,450
221,-450,0,0,450
222,-450,0,0,450
223,-450,0,0,450
224,-450,0,0,450
225,-450,0,0,450
227,-450,0,0,450
228,-450,0,0,450
229,-450,0,0,450
230,-450,0,0,450
231,-450,0,0,450
232,-450,0,0,450
233,-450,0,0,450
234,-450,0,0,450
235,-450,0,0,450
236,-450,0,0,450
237,-450,0,0,450
238,-450,0,0,450
239,-450,0,0,450
240,-450,0,0,450
241,-450,0,0,450
242,-450,0,0,450
243,-450,0,0,450
301,-450,0,0,450
302,-450,0,0,450
303,-450,0,0,450
304,-450,0,0,450
305,-450,0,0,450
306,-450,0,0,450
307,-450,0,0,450
308,-450,0,0,450
309,-450,0,0,450
310,-450,0,0,450
311,-450,0,0,450
312,-450,0,0,450
313,-450,0,0,450
314,-450,0,0,450
315,-450,0,0,450
316,-450,0,0,450
317,-450,0,0,450
318,-450,0,0,450
319,-450,0,0,450
320,-450,0,0,450
321,-450,0,0,450
322,-450,0,0,450
323,-450,0,0,450
324,-450,0,0,450
325,-450,0,0,450
326,-450,0,0,450
327,-450,0,0,450
328,-450,0,0,450
329,-450,0,0,450
330,-450,0,0,450
331,-450,0,0,450
332,-450,0,0,450
333,-450,0,0,450
334,-450,0,0,450
335,-450,0,0,450
336,-450,0,0,450
337,-450,0,0,450
338,-450,0,0,450
339,-450,0,0,450
340,-450,0,0,450
341,-450,0,0,450
342,-450,0,0,450
343,-450,0,0,450
407,-450,0,0,450
408,-450,0,0,450
409,-450,0,0,450
410,-450,0,0,450
411,-450,0,0,450
412,-450,0,0,450
414,-450,0,0,450
415,-450,0,0,450
416,-450,0,0,450
417,-450,0,0,450
418,-450,0,0,450
419,-450,0,0,450
420,-450,0,0,450
421,-450,0,0,450
422,-450,0,0,450
423,-450,0,0,450
424,-450,0,0,450
425,-450,0,0,450
427,-450,0,0,450
428,-450,0,0,450
429,-450,0,0,450
430,-450,0,0,450
431,-450,0,0,450
432,-450,0,0,450
433,-450,0,0,450
434,-450,0,0,450
435,-450,0,0,450
436,-450,0,0,450
437,-450,0,0,450
438,-450,0,0,450
439,-450,0,0,450
440,-450,0,0,450
441,-450,0,0,450
442,-450,0,0,450
443,-450,0,0,450
